item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,sub_steps_title,sub_steps_related_item_number,apply_option_id,apply_option_value_id,restaurant_id
8000220,Kids' Mac & Cheese,55e42500-ec96-4e93-9f2c-546f3b5a5843,1,1,COOK,WATER_BATH,"(2 Bag) Macaroni & Cheese, Nestle",8806256,,,
8000324,"Shishito Peppers, The Mainstay",fb82015b-dd1f-44e9-91ab-d992fc8d3526,1,1,COOK,TURBO_OVEN,Shishito Pepper [Pouch] - Perforated Black Mat,4000548,,,
8000324,"Shishito Peppers, The Mainstay",fb82015b-dd1f-44e9-91ab-d992fc8d3526,3,1,COMPLETE,,Place in Bag,9000039,,,
8000326,"Crispy Leaf & Feta Salad, The Mainstay",8c521f78-e719-4ff7-8b4e-1f618718292c,4,1,COMPLETE,,Crispy Leaf & Feta Salad,9000041,,,
8001650,"Brown Butter Corn, Bankside",85460153-7d78-4e39-9a74-681dc5caa591,1,1,COOK,TURBO_OVEN,Brown Butter Corn [Pouch] - in Tin,,,,
8001650,"Brown Butter Corn, Bankside",85460153-7d78-4e39-9a74-681dc5caa591,1,2,COOK,TURBO_OVEN,"(1) Shake Salt, Mix",4000521,,,
8001650,"Brown Butter Corn, Bankside",85460153-7d78-4e39-9a74-681dc5caa591,3,1,COMPLETE,,Brown Butter Corn,9001903,,,
8001679,"Crispy Fish Sandwich, Bankside",e11c217d-78cb-4d23-90ea-95962765e9f8,1,1,COOK,TURBO_OVEN,Crispy Fish [Kit] - Small Black Mat,,,,
8001679,"Crispy Fish Sandwich, Bankside",e11c217d-78cb-4d23-90ea-95962765e9f8,3,2,GARNISH,,(8 Pt) Herb Remoulade - Each Bun,4000277,,,
8001679,"Crispy Fish Sandwich, Bankside",e11c217d-78cb-4d23-90ea-95962765e9f8,3,4,GARNISH,,(2 Pinch) Cabbage Slaw - Bottom Bun,4000291,,,
8001679,"Crispy Fish Sandwich, Bankside",e11c217d-78cb-4d23-90ea-95962765e9f8,5,1,COMPLETE,,Crispy Fish Sandwich,9001638,,,
8001697,"Lobster Roll, Bankside",972cb83e-7d37-4a54-aaaf-f2309ff500ea,1,1,COOK,PRESS,Butter - Martin's Split Top Bun,,,,
8001697,"Lobster Roll, Bankside",972cb83e-7d37-4a54-aaaf-f2309ff500ea,1,2,COOK,PRESS,Toast - Martin's Split Top Bun,,,,
8001697,"Lobster Roll, Bankside",972cb83e-7d37-4a54-aaaf-f2309ff500ea,3,1,COMPLETE,,Lobster Roll,9000624,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,1,1,COOK,WATER_BATH,Roasted Half Chicken [Pouch],,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,2,1,COOK,TURBO_OVEN,Collard Greens [Kit],,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,2,2,COOK,TURBO_OVEN,Foil Sheet - Cover,,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,3,1,COOK,TURBO_OVEN,Roasted Half Chicken [Pouch] - Small Black Mat,,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,3,2,COOK,TURBO_OVEN,(4 Shakes) Peri-Peri Rub,,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,3,3,COOK,TURBO_OVEN,(1) Peri Peri Sauce,,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,5,1,VEND,,(1 Portion Cup) Peri-Peri Sauce,4000487,,,
8001711,"Peri-Peri Roasted Chicken, Bankside",c6575ddc-adaf-4ac4-8790-6a54aaa793c0,6,1,COMPLETE,,Peri-Peri Chicken,9000173,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,1,1,COOK,TURBO_OVEN,Seared Salmon [Kit],,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,1,2,COOK,TURBO_OVEN,(4 Shakes) Peri-Peri Rub,,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,1,3,COOK,TURBO_OVEN,(1) Peri Peri Sauce,,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,1,4,COOK,TURBO_OVEN,"Salmon, Spatula Place - Small Black Mat",,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,2,1,COOK,TURBO_OVEN,Collard Greens [Kit],,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,2,2,COOK,TURBO_OVEN,Foil Sheet - Cover,,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,4,1,VEND,,(1 Portion Cup) Peri-Peri Sauce,4000487,,,
8001715,"Peri-Peri Salmon, Bankside",be17eea9-b5d1-4ffb-989f-03608dc8833d,5,1,COMPLETE,,Peri-Peri Salmon,9000270,,,
8001723,"Southern Red Beans & Rice, Bankside",106e5a62-ae2b-48d7-90f4-5a1be07f563d,1,1,COOK,WATER_BATH,Red Beans [Pouch],4000492,,,
8001723,"Southern Red Beans & Rice, Bankside",106e5a62-ae2b-48d7-90f4-5a1be07f563d,2,1,COOK,WATER_BATH,White Rice [Pouch],4000491,,,
8001723,"Southern Red Beans & Rice, Bankside",106e5a62-ae2b-48d7-90f4-5a1be07f563d,3,3,GARNISH,,Scallions,4000430,,,
8001723,"Southern Red Beans & Rice, Bankside",106e5a62-ae2b-48d7-90f4-5a1be07f563d,4,1,COMPLETE,,Southern Red Beans & Rice,9001903,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,1,1,COOK,TURBO_OVEN,Grilled Shell-On Shrimp [Pouch] - Tin,,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,1,2,COOK,TURBO_OVEN,5 (Pt) Black Lime Chili Sauce,,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,1,3,COOK,TURBO_OVEN,Mix,,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,2,1,COMPLETE,,Place in Bag,9002138,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,2,1,GARNISH,,(1 Portion Cup) Cocktail Sauce - Place Inside 16 oz Pulp Square,4000510,,,
8002008,"Peel & Eat Shrimp, Bankside",10346f17-d89f-49eb-a997-599c16a04150,3,1,COMPLETE,,Peel & Eat Shrimp ,9000039,,,
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,1,GARNISH,,"16"" Round Pizza Crust",,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,2,GARNISH,,(4 Portion Cup) Panna,,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,3,GARNISH,,Grated Parmesan,,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,4,GARNISH,,6oz Broccoli Rabe,,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,5,GARNISH,,(2x) Diced Mozzarella,,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,eeb39663-8fea-4773-a1ff-f5ac0f4c1525
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,d0364a86-7047-429b-8d0e-60ee42072246
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,823d7bf0-837e-4857-a64d-5fa0a4a5ee24
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,f7995295-e83b-4fa8-9554-e845839e732d
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,b7afaefa-7ad5-4251-94a3-67c561b21f09
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,24044196-482d-46c5-aecf-ee308bdb9381
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,1,6,GARNISH,,6oz Crumbled Sausage,4000530,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,c3576957-2cf4-4895-86ee-94ccb330ff32
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,c1afe552-9800-4926-837f-859a28de0eca
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,c23de73a-8de6-4b73-ace5-b9f9f7b71b82
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,5df801af-419a-46e6-8f60-5b1836593cbf
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,8f376299-d792-4f60-90c3-ee5e04a4afb4
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,62bbb259-829b-4792-8c3a-f5cff6043c7e
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,afe3c868-b749-4e12-a353-349829cf0bd7
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,2,1,GARNISH,,"16"" Round Pizza Crust",,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e
