item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,procedures_cooking_phase,sub_steps_title,sub_steps_related_item_number,cooking_time,resting_time,hold_time,step_time,apply_option_id,apply_option_value_id,restaurant_id,procedures_option_type,procedures_option_name,procedures_option_value_name
8009096,"M's Crispy Chicken Tenders, Street Bird",898145e2-1edd-4381-8ca1-2c449d50b04c,2,1,GARNISH,,,Large Branded Clamshell,,,,,01:00,,,70160c76-4dd6-4c36-bf89-e3c66513fe52,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,12,1,COOK,TURBO_OVEN,,Extra: Adobo Chicken,,04:00,,,04:15,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8010062,"French Fries, Bellies",261fee20-4117-4fa3-81fa-6d13b1f57f03,2,1,GARNISH,,,Bellies Clamshell - Fries,,,,,00:30,,,141a717c-dd6b-4e75-942b-7e911f7edfe6,,,
8010912,"Cauliflower & Chickpea Grain Bowl PRESET, Yasas BYO (RICE PILOT)",1daa16e6-81bf-4c68-bc0f-049a8b4aeb68,2,1,GARNISH,,,32oz Pulp Bowl,,,,,00:30,,,,,,
8008644,"Fried Chicken Sandwich Deluxe, Street Bird",011e0e90-ea97-4e07-bab2-1a4ccfb7c5e4,4,10,GARNISH,,,Medium Honeycomb 14x16 Foil Paper,,,,,01:00,,,d979e8f6-0b39-4f25-96d6-2874e83ff05b,MANDATORY_CHOICE,Cheese,No Cheese
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,22,1,GARNISH,,,Pico de Gallo,,,,,00:15,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8010668,"BYO Royal Caesar Salad, Royal Greens PRESET",999022b4-b33f-4af9-8ab4-63efad89a9b6,7,8,GARNISH,,,Caesar Dressing,,,,,00:15,,,,,,
8009758,"Pad Thai, Shrimp, Sri",e298233d-a39e-4b0b-b6d9-049c914c21f1,1,6,COOK,TURBO_OVEN,,(2oz) Water from Bain Marie,,07:30,,,08:30,,,,,,
8010850,"Brown Rice Fajita Bowl, PRESET",d54a3538-8106-4511-90d3-f84735c8a3f9,22,5,GARNISH,,,Shredded Cheese,,,,,00:15,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495,,,
8008271,"6pc Boneless Peri Peri Wings, Wing Trip",0822e380-3bb2-4ebe-994a-bf9cb04eb541,2,1,GARNISH,,,Wing Paper - Small Branded Box,,,,,00:15,,,66158e6d-c4ca-437d-a077-95c69b8da405,,,
8006106,"Bacon Cheeseburger, Fred's 3.0",7f6493fb-d265-4eea-b186-13e462c25c7c,3,5,GARNISH,,,(3 ea) B&B Pickles,4000520,,,,00:30,,,,,,
8007392,"Bacon Cheeseburger Melt, Burger Baby",2499b792-1290-45a8-89a5-a4c1d7be76e3,1,2,COOK,TURBO_OVEN,,(1 ea) Burger Patty [Bulk Kit] - On Bacon,,02:30,,,02:45,,,,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,2,1,VEND,,,Honey Mustard,,,,,00:00,,,be2c3704-c70e-4337-bca9-7f57f978d086,,,
8009955,"Chicken Tenders, Bellies",91e4735d-60cb-4f87-b785-b421f744837c,4,1,VEND,,,Ketchup,,,,,00:00,,,3094a819-90a3-47ca-8a45-e6ababa66cce,,,
8008423,"12pc Nashville Hot Wings, Wing Trip",4dbceee5-126c-4962-9ac4-3d146183d1ce,2,3,GARNISH,,,Wings ,,,,,00:15,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd,,,
8011191,"Veggie Pizza, Detroit Brick (V3 Pilot)",a68c3706-e157-4c9a-bc0c-271a9769a4d9,5,1,COMPLETE,,,Place in Bag,,,,30:00,00:15,,,d1365e09-2544-457b-9db2-732506720657,,,
8008410,"12pc Classic Buffalo Wings, Wing Trip",640454ce-aaaf-481f-808c-99cb6a7ac0a5,1,2,COOK,FRYER,,"POST COOK: (2) Buffalo Sauce + Wings, Toss - Bowl",,06:30,,,06:45,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,21,1,COOK,MICROWAVE,,Extra BBQ Brisket Burnt Ends,,01:15,,00:00,01:30,,,72892b02-6079-4724-81aa-e47fd42a03e7,,,
8010061,"Burger, Bellies",83a50b62-3860-44c1-9e91-6630db7079d9,5,1,COMPLETE,,,Burger,,,,05:00,00:30,,,,,,
8008569,"12pc Classic Plain Wings, Wing Trip",7de2f803-b7d6-41ba-9770-9bdb852528e4,2,1,GARNISH,,,Wing Paper - Large Branded Box,,,,,00:15,,,66158e6d-c4ca-437d-a077-95c69b8da405,,,
8010700,"BYO Harvest  Bowl, Royal Greens AB PRESET",08bb4dad-1040-4e6d-8b88-146cb180cac4,5,47,GARNISH,,,Bacon Bits,,,,,00:15,,,,,,
8010709,"BYO Marc Murphy’s Crispy Leaf & Feta  Salad, Royal Greens AB PRESET",73c4e6a9-bfc9-4a3b-8ee8-3c62b1dabdb4,6,6,GARNISH,,,Zhough Chicken,,,,,00:15,,,,,,
8011272,"6pc Classic Wings, Wing Trip",a26b2991-2864-4365-bc47-9729e73c116b,12,5,GARNISH,,,Sesame Seeds,,,,,00:15,,,8ab86863-9d7a-4da9-b9cb-41634f253fa8,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,1,2,COOK,FRYER,,POST COOK: Chicken Tenders - Bellies Clamshell,,05:00,,,05:45,,,2119f651-edf0-444b-a948-5add020b047f,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,12,1,COOK,MICROWAVE,,"Carnitas, Drained",,00:40,,,01:00,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4,,,
8010856,"Essentials Bowl, PRESET",6a58585b-12b2-465b-afef-f2cbcb44780c,22,10,GARNISH,,,Guacamole,,,,,00:15,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8010902,"Cheesesteak Quesadilla (BYO), Limesalt",caa3b07d-3835-47bf-9f59-f03d2e4deec2,13,3,GARNISH,,,Red Salsa  - 2oz Portion Cup,,,,,00:15,,,50c80294-6a20-41f3-901a-8238ece6244f,,,
8010062,"French Fries, Bellies",b217ffc7-7ddb-403d-bd25-6cec9ad7426e,2,1,GARNISH,,,Bellies Clamshell - Fries,,,,,00:30,,,4bc08c68-177d-4550-b8aa-6fe0da9532eb,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,3,1,COOK,RICE_COOKER,,White Rice,,35:00,,00:00,35:15,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47,,,
8010851,"White Rice Fajita Bowl, PRESET",473c4f29-7087-4b7a-a313-791065604e1b,22,12,GARNISH,,,Pickled Jalapeños,,,,,00:15,,,ffbdfdac-386a-4c97-8b26-a112c585a479,,,
